'-38.502531','-3.8245085','RUA MAXIMIANO BARRETO'
'-38.4659795','-3.8095515','RUA MAXIMINO'
'-38.493038','-3.7987105','RUA MAXIMO LINHARES'
'-38.508679','-3.8247716','RUA MAXMIANO BARRETO'
'-38.5231075','-3.8517265','RUA MAYSA'
'-38.6210721','-3.7923595','RUA MEDELIN'
'-38.491712','-3.7311202','RUA MEIMEI'
'-38.503802','-3.795869','RUA MELO CESAR'
'-38.5801672','-3.776242','RUA MELO DE OLIVEIRA'
'-38.5068384','-3.729547','RUA MELQUIADES PINTO'
'-38.583423','-3.8098715','RUA MELQUIADES'
'-38.5249865','-3.7288315','RUA MELVIN JONES'
'-38.4849765','-3.8237605','RUA MEM DE SA'
'-38.5717925','-3.731022','RUA MENDES GUIMARAES'
'-38.5936202','-3.7354444','RUA MENDES JUNIOR'
'-38.5923541','-3.7106555','RUA MENEZES DE OLIVEIRA'
'-38.6107051','-3.757299','RUA MENEZES PIMENTEL'
'-38.5431626','-3.8133065','RUA MENINO JESUS DE PRAGA'
'-38.4810761','-3.8501085','RUA MENINO JESUS'
'-38.5371741','-3.8126055','RUA MENOR GERONIMO'
'-38.5412585','-3.8097645','RUA MENOR JERONIMO'
'-38.4743605','-3.7286185','RUA MENOR'
'-38.5289984','-3.76208','RUA MERCURIO'
'-38.4829942','-3.731938','RUA MERUOCA'
'-38.5449404','-3.718958','RUA MESSIAS FILOMENO'
'-38.5399431','-3.7307305','RUA METON DE ALENCAR'
'-38.5728379','-3.734698','RUA MEXICO'
'-38.6056291','-3.719429','RUA MICAELE SOUSA'
'-38.4615745','-3.7962925','RUA MICHAEL MARQUES DE MELO'
'-38.4825569','-3.860962','RUA MICHEL PLATINI'
'-38.543454','-3.82383','RUA MICHELE'
'','','RUA MICHELS'
'-38.6189384','-3.81331','RUA MIGUEL AFONSO SILVA'
'-38.5889666','-3.8319045','RUA MIGUEL ARAGAO'
'','','RUA MIGUEL CALMON'
'-38.4650982','-3.7269821','RUA MIGUEL CALMONT'
'-38.4832882','-3.7747643','RUA MIGUEL DIBE'
'-38.4635766','-3.8229888','RUA MIGUEL FERREIRA'
'-38.5547166','-3.7591025','RUA MIGUEL GONCALVES'
'-38.4671059','-3.824277','RUA MIGUEL GUIMARAES'
'-38.4830381','-3.8412846','RUA MIGUEL GURGEL'
'-38.5130666','-3.8226205','RUA MIGUEL MARTINS'
'-38.5617859','-3.8350255','RUA MIGUEL PEREIRA'
'-38.4485521','-3.8124245','RUA MIGUEL PIO'
'-38.5832762','-3.8405602','RUA MIGUEL TAVARES'
'-38.6107302','-3.7622198','RUA MIL CENTO CINQUENTA E SETE'
'-38.6120606','-3.764709','RUA MIL CENTO E CINCO'
'-38.6105782','-3.7618255','RUA MIL CENTO E CINQUENTA E CINCO'
'-38.6116146','-3.762317','RUA MIL CENTO E CINQUENTA E NOVE'
'-38.6105819','-3.7623675','RUA MIL CENTO E CINQUENTA E SETE'
'-38.6104079','-3.761408','RUA MIL CENTO E CINQUENTA E TRES'
'-38.610259','-3.7610375','RUA MIL CENTO E CINQUENTA E UM'
'-38.6131405','-3.762502','RUA MIL CENTO E DEZENOVE'
'-38.6129299','-3.763123','RUA MIL CENTO E DEZESSETE'
'-38.6127006','-3.7641306','RUA MIL CENTO E NOVE'
'-38.6130784','-3.7638115','RUA MIL CENTO E ONZE'
'-38.6096364','-3.7599705','RUA MIL CENTO E QUARENTA E CINCO'
'-38.61014','-3.7607285','RUA MIL CENTO E QUARENTA E NOVE'
'-38.6097894','-3.760348','RUA MIL CENTO E QUARENTA E SETE'
'-38.6094164','-3.759581','RUA MIL CENTO E QUARENTA E TRES'
'-38.6100622','-3.7588332','RUA MIL CENTO E QUARENTA E UM'
'-38.6137015','-3.763324','RUA MIL CENTO E QUINZE'
'-38.6112366','-3.7638685','RUA MIL CENTO E SESSENTA E CINCO'
'-38.6116011','-3.764197','RUA MIL CENTO E SESSENTA E SETE'
'-38.6110355','-3.7635025','RUA MIL CENTO E SESSENTA E TRES'
'-38.6108804','-3.763114','RUA MIL CENTO E SESSENTA E UM'
'-38.6113189','-3.762267','RUA MIL CENTO E SETE'
'-38.6116866','-3.7649085','RUA MIL CENTO E TRES'
'-38.6133509','-3.763586','RUA MIL CENTO E TREZE'
'-38.6117235','-3.7595159','RUA MIL CENTO E TRINTA E CINCO'
'-38.6098765','-3.7583765','RUA MIL CENTO E TRINTA E NOVE A'
'-38.6114375','-3.758711','RUA MIL CENTO E TRINTA E NOVE'
'-38.6116254','-3.759081','RUA MIL CENTO E TRINTA E SETE'
'-38.6118731','-3.7599005','RUA MIL CENTO E TRINTA E TRES'
'-38.6119786','-3.7603355','RUA MIL CENTO E TRINTA E UM'
'-38.6113205','-3.7651075','RUA MIL CENTO E UM'
'-38.612446','-3.761486','RUA MIL CENTO E VINTE E CINCO'
'-38.6121254','-3.760697','RUA MIL CENTO E VINTE E NOVE'
'-38.612275','-3.761102','RUA MIL CENTO E VINTE E SETE'
'-38.6127706','-3.76177','RUA MIL CENTO E VINTE E TRES'
'-38.6129576','-3.76214','RUA MIL CENTO E VINTE E UM'
'-38.4692348','-3.776609','RUA MILENA MENDONCA ARAUJO'
'-38.501685','-3.7884355','RUA MILIA VERAS'
'','','RUA MILTOM BRAGA'
'','','RUA MILTON B SOUSA'
'-38.5982724','-3.7337917','RUA MILTON BARBOSA'
'','','RUA MILTON BRAGA'
'-38.5229025','-3.74893','RUA MILTON ESPINDOL PINHEIRO'
'-38.5763902','-3.8337329','RUA MILTON GONCALVES'
'-38.5699675','-3.7949','RUA MIMOSA COELHO'
'-38.545429','-3.769109','RUA MIMOSA'
'-38.5695104','-3.7632635','RUA MINAS GERAIS'
'-38.5999515','-3.7483875','RUA MINERVA'
'-38.5485431','-3.739132','RUA MINERVINO CASTRO'
'-38.548076','-3.739576','RUA MINERVINO DE CASTRO'
'','','RUA MIQUELIM'
'-38.4983854','-3.8369915','RUA MIRACEMA'
'-38.4700895','-3.7592367','RUA MIRAIMA'
'-38.6261161','-3.8060815','RUA MIRASELVA'
'-38.6283265','-3.805491','RUA MIRASSELVA'
'-38.4997393','-3.7739766','RUA MIRELLA BARROSO ORIA'
'-38.5056509','-3.775777','RUA MIRES BOUTY'
'-38.4644224','-3.8290058','RUA MIRES PIRES MARINHO'
'-38.4648275','-3.830097','RUA MIRIAM FELIX'
'-38.5769736','-3.8392615','RUA MIRIAN ROCHA'
'-38.4917628','-3.8423736','RUA MIRIAN'
'-38.6070125','-3.7864935','RUA MIRTES CORDEIRO'
'-38.5734035','-3.8094445','RUA MIRTIL MEYER'
'-38.5850855','-3.7185645','RUA MISERICORDIA'
'-38.5105739','-3.7548545','RUA MISSAO VELHA'
'-38.5082168','-3.8445066','RUA MISSIONARIO OLIVEIRA'
'-38.5309821','-3.8371746','RUA MISSIONARIO SILVA'
'-38.4947651','-3.7733525','RUA MOACIR ALENCAR ARARIPE'
'-38.5291414','-3.7676499','RUA MOACIR MACHADO'
'-38.522029','-3.8212558','RUA MOACIR MARQUES'
'-38.578874','-3.701864','RUA MOACIR'
'-38.5869181','-3.7405955','RUA MOCA BEZERRA'
'-38.587282','-3.813955','RUA MOCA BONITA'
'-38.599042','-3.7639015','RUA MOCAMBIQUE'
'-38.522034','-3.8448005','RUA MODESTA'
'-38.5105145','-3.8032745','RUA MOGNO'
'-38.5087326','-3.8640639','RUA MOISES ESTEVAO DOS SANTOS'
'-38.5204999','-3.731889','RUA MOISES FERREIRA'
'-38.6041545','-3.723799','RUA MOISES'
'-38.5135889','-3.7289015','RUA MOMBACA'
'-38.5691227','-3.7849523','RUA MONACO'
'-38.612036','-3.7966945','RUA MONGOLIA'
'-38.4829895','-3.7356365','RUA MONICA'
'-38.5747','-3.8322735','RUA MONIQUE ALVES'
'-38.4765035','-3.7310135','RUA MONSENHOR AZARIAS SOBREIRA'
'-38.4761419','-3.731313','RUA MONSENHOR DOURADO'
'-38.5095312','-3.7557278','RUA MONSENHOR SALAZAR'
'-38.564127','-3.7808665','RUA MONT SERRA'
'-38.4830885','-3.832761','RUA MONTE ALEGRE'
'-38.5707538','-3.7699751','RUA MONTE CLARO'
'-38.5131206','-3.776992','RUA MONTE CRISTO'
'-38.575728','-3.8365905','RUA MONTE FLOR'
'-38.5600621','-3.8222665','RUA MONTE LIBANO'
'-38.5461253','-3.8081954','RUA MONTE NEGRO'
'-38.5996556','-3.8047655','RUA MONTE PASCOAL'
'-38.453472','-3.796809','RUA MONTE REI'
'-38.4987335','-3.861239','RUA MONTE ROSADO'
'-38.5478465','-3.807003','RUA MONTE SINAI'
'-38.4874413','-3.8493912','RUA MONTE VERDE'
'-38.5280426','-3.7513705','RUA MONTEIRO LOBATO'
'-38.5865494','-3.834344','RUA MONTENEGRO'
'-38.5460091','-3.7866545','RUA MONTEVIDEU'
'-38.4982195','-3.8737467','RUA MONTREAL'
'-38.5062148','-3.8339453','RUA MONTSERRAT'
'-38.5098205','-3.8416345','RUA MORADA NOVA'
'-38.576553','-3.8168258','RUA MORAIS CORREIA'
'-38.5945585','-3.718262','RUA MORAUJO'
'-38.5295276','-3.794678','RUA MORE'
'-38.4725884','-3.8499644','RUA MOREIRA ANDRADE'
'-38.5666401','-3.7364722','RUA MOREIRA DE SOUSA'
'-38.5668281','-3.74023','RUA MOREIRA DE SOUZA'
'-38.5343262','-3.7609322','RUA MOREIRA GOMES'
'-38.4790559','-3.810584','RUA MOREIRA LEITE'
'-38.5521415','-3.736061','RUA MORENINHA IRINEU'
'-38.4640915','-3.8280948','RUA MORONI BIG TORGAN'
'-38.5796155','-3.7001325','RUA MORRO BRANCO'
'-38.5776005','-3.717276','RUA MORUMBI'
'-38.5944485','-3.7490185','RUA MOSCOU'
'-38.5390141','-3.8089095','RUA MOSSORO'
'-38.5710179','-3.703374','RUA MOTA CAMBRAIA'
'-38.594704','-3.727654','RUA MOURA DA SILVA'
'-38.5731739','-3.8266057','RUA MOURA SOUSA'
'-38.4824775','-3.850355','RUA MOZAR ANSELMO'
'-38.4828233','-3.8491139','RUA MOZART ANSELMO'
'-38.4521915','-3.8174585','RUA MOZART BEZERRA'
'-38.5805714','-3.7673075','RUA MOZART FIRMEZA'
'-38.5517916','-3.725383','RUA MOZART PINTO'
'-38.5064786','-3.8269095','RUA MUCAMBINHO'
'-38.5828855','-3.7852645','RUA MUCUNA'
'-38.517649','-3.8404585','RUA MUIRA'
'-38.5484566','-3.730275','RUA MULUNGU'
'-38.509855','-3.7635515','RUA MUNDAU'
'-38.555134','-3.7735205','RUA MUNDICA PAULA'
'-38.4884775','-3.825464','RUA MUNIZ FREIRE'
'-38.4658565','-3.713272','RUA MURILO BORGES'
'-38.5995143','-3.7453815','RUA MURITINGA'
'-38.4735314','-3.8183985','RUA MURITIPUA'
'-38.5159124','-3.8404405','RUA MUTOMBA'
'-38.4943857','-3.8026124','RUA N SETE'
'-38.600568','-3.7122945','RUA N'
'-38.4652634','-3.787192','RUA NADI SABOIA'
'-38.465181','-3.7887664','RUA NADIR SABOYA'
'','','RUA NAIARA BATISTA'
'-38.5284294','-3.7483835','RUA NAPOLEAO LAUREANO'
'-38.567477','-3.7771915','RUA NAPOLEAO QUEZADO'
'','','RUA NARCISIO LIMA'
'-38.6132855','-3.8195965','RUA NASCIMENTO'
'-38.588805','-3.755464','RUA NATAL'
'-38.4606349','-3.7959345','RUA NATALY'
'-38.4893269','-3.774853','RUA NATANAEL CORTEZ'
'-38.5497374','-3.723165','RUA NATURALISTA FEIJO'
'-38.5581762','-3.7210362','RUA NATURALISTA FEIJO'
'-38.5737923','-3.793051','RUA NAZARE DE LIMA'
'','','RUA NAZARE FONTINELE'
'-38.4803564','-3.8493885','RUA NAZARE HOLANDA'
'-38.5912812','-3.8153832','RUA NAZARE'
'-38.6078395','-3.796551','RUA NE 01'
'-38.6081676','-3.796601','RUA NE 02'
'-38.6083055','-3.7970355','RUA NE 03'
'-38.6087943','-3.7967007','RUA NE 04'
'-38.609051','-3.797152','RUA NE 05'
'-38.6086975','-3.7969685','RUA NE 06'
'-38.608659','-3.797219','RUA NE 07'
'-38.6089396','-3.796531','RUA NE 09'
'-38.6080071','-3.7960046','RUA NE 10'
'-38.6078476','-3.795569','RUA NE 11'
'-38.607667','-3.7952135','RUA NE 12'
'-38.6076189','-3.7950092','RUA NE 13'
'-38.6094065','-3.7973144','RUA NE 17'
'-38.6097381','-3.7974146','RUA NE 18'
'-38.610038','-3.7974915','RUA NE 19'
'-38.6101935','-3.7974595','RUA NE 20'
'-38.5947531','-3.7305535','RUA NEAPOLIS'
'-38.5925515','-3.73083','RUA NEIDE MARIA LIMA FROTA CAVALCANTE'
'-38.4635259','-3.828691','RUA NELSON COELHO'
'','','RUA NELSON GOLCALVES'
'','','RUA NELSON GONSALVES'
'-38.5607329','-3.743702','RUA NELSON MACHADO'
'-38.473824','-3.8505141','RUA NELSON MANDELA'
'-38.5058365','-3.8383','RUA NELSON PIQUET'
'-38.4893712','-3.7727022','RUA NELSON STUDART'
'-38.4830399','-3.816189','RUA NENE ARRUDA'
'-38.479626','-3.8098985','RUA NENE GONCALVES BARREIRA'
'-38.4836929','-3.8155248','RUA NENEM ARRUDA'
'-38.5188475','-3.7860455','RUA NENEM GONCALVES'
'-38.568542','-3.8309926','RUA NENEM TOME'
'-38.4710135','-3.8234666','RUA NENEN ARRUDA'
'','','RUA NENZITA PEREIRA'
'-38.6097584','-3.7840795','RUA NEREIDE'
'-38.56741','-3.7869945','RUA NEREU RAMOS'
'-38.4746665','-3.7324215','RUA NERI CAMELO'
'-38.5391385','-3.761852','RUA NERYS NELSON'
'-38.5604381','-3.7450305','RUA NESTOR BARBOSA'
'-38.4789206','-3.7835385','RUA NESTOR FONTENELE VASCONCELOS'
'-38.5764002','-3.8332461','RUA NETUNO'
'-38.4780501','-3.8030905','RUA NEUDELIA MONTE'
'-38.5735973','-3.7359415','RUA NEUMA'
'-38.4600515','-3.8337205','RUA NEUZA FERREIRA'
'-38.5028339','-3.8380665','RUA NEUZINHA PARENTE'
'-38.4956854','-3.80874','RUA NEWTON CRAVEIRO'
'-38.5034003','-3.8387834','RUA NEWTON REBOUCAS'
'-38.6202579','-3.8184561','RUA NEZITA CABRAL'
'-38.4655235','-3.71375','RUA NEZITA PEREIRA'
'-38.4565959','-3.7363895','RUA NICACIO PINTO'
'-38.5813563','-3.7391882','RUA NICARAGUA'
'-38.4925361','-3.8228175','RUA NICOLAU COELHO'
'-38.566496','-3.7930125','RUA NIGERIA'
'-38.6105334','-3.7983421','RUA NILO ROCHA'
'-38.5788371','-3.782762','RUA NILOPOLIS'
'-38.6143331','-3.8118465','RUA NILTON MONTENEGRO'
'-38.4489849','-3.7511971','RUA NINITA LEITAO'
'-38.5829493','-3.6980639','RUA NITEROI'
'-38.583783','-3.7632625','RUA NOEL ROSA'
'-38.5078475','-3.819902','RUA NOEMIA'
'-38.5151835','-3.724802','RUA NOGUEIRA ACIOLI'
'-38.5209507','-3.7422025','RUA NOGUEIRA ACIOLY'
'-38.4689903','-3.724619','RUA NOGUEIRA CRUZ'
'-38.5080201','-3.786325','RUA NOITE ILUSTRADA'
'-38.5808584','-3.8273527','RUA NORDICA'
'-38.5102601','-3.8095114','RUA NORTE'
'-38.5646791','-3.789312','RUA NORUEGA'
'-38.501185','-3.7369825','RUA NORVINDA PIRES'
'-38.6085901','-3.718187','RUA NOSSA SENHORA DA CONCEICAO'
'-38.5266784','-3.833219','RUA NOSSA SENHORA DAS DORES'
'-38.6046','-3.7574635','RUA NOSSA SENHORA DE APARECIDA'
'-38.6019781','-3.795266','RUA NOVA CONQUISTA'
'-38.6068003','-3.7119494','RUA NOVA ESPERANCA'
'-38.5760989','-3.8328991','RUA NOVA FORTALEZA'
'-38.6058538','-3.7988423','RUA NOVA FRIBURGO'
'-38.5953723','-3.7634481','RUA NOVA JERUSALEM'
'-38.54056','-3.720576','RUA NOVA OLINDA'
'-38.4715796','-3.7361635','RUA NOVA PETROPOLIS'
'-38.502232','-3.8250895','RUA NOVA QUIETUDE'
'-38.5577695','-3.7483824','RUA NOVA RUSSAS'
'-38.5976369','-3.7483975','RUA NOVA VENEZA'
'-38.509097','-3.7846815','RUA NOVA VIDA'
'-38.5766689','-3.7025616','RUA NOVA'
'-38.5916929','-3.710448','RUA NOVE'
'-38.5564201','-3.839288','RUA NOVENTA E UM'
'-38.579193','-3.839338','RUA NOVO AMANHECER'
'-38.5757446','-3.6997091','RUA NOVO LAR'
'-38.595022','-3.756458','RUA NOVO ORIENTE'
'-38.6175773','-3.7975853','RUA NS 02'
'-38.6169921','-3.797922','RUA NS 3'
'-38.6164024','-3.797814','RUA NS 4'
'-38.4990527','-3.8035588','RUA NS CINCO'
'-38.488891','-3.778399','RUA NS DEZ'
'-38.4979405','-3.802142','RUA NS DOIS'
'-38.4986745','-3.803124','RUA NS QUATRO'
'-38.4996095','-3.8037455','RUA NS SEIS'
'-38.4983046','-3.802616','RUA NS TRES'
'-38.4975866','-3.8016465','RUA NS UM'
'-38.6083831','-3.79918','RUA NUBIA ARAUJO CAVALCANTE'
'-38.4823991','-3.7876955','RUA NUBIA BARROCAS'
'-38.5022517','-3.8481383','RUA NUNES FEIJO'
'-38.5058351','-3.742814','RUA NUNES VALENTE'
'-38.5283992','-3.834766','RUA NYDIA RODRIGUES JUCA'
'-38.6064194','-3.715368','RUA O'
'-38.5886191','-3.8286125','RUA OCTAVIO LIMA'
'-38.4649884','-3.715025','RUA ODALISCA'
'-38.5003791','-3.7750906','RUA ODETE CARNEIRO XIMENDES'
'-38.55518','-3.7259444','RUA ODETE PACHECO'
'-38.5449048','-3.8119803','RUA ODILIO FILHO'
'-38.5595321','-3.7846344','RUA ODILOM BENEVOLO'
'','','RUA ODILON GUIMARAES'
'-38.5413881','-3.729783','RUA ODILON SOARES'
'-38.5531771','-3.7153535','RUA ODORICO DE MORAIS'
'-38.5745525','-3.7045358','RUA OESTE'
'-38.5500344','-3.7882305','RUA OFIR'
'-38.5567825','-3.8391585','RUA OITENTA E NOVE'
'-38.5571435','-3.839063','RUA OITENTA E SETE'
'-38.5879914','-3.745825','RUA OITO DE DEZEMBRO'
'','','RUA OITO DE JULHO'
'-38.5795429','-3.751618','RUA OITO DE JUNHO'
'-38.4870949','-3.735314','RUA OITO DE SETEMBRO'
'-38.5939705','-3.7109125','RUA OITO'
'-38.6027595','-3.770355','RUA OITOCENTOS E QUARENTA E DOIS'
'-38.6016449','-3.769987','RUA OITOCENTOS E QUARENTA E OITO'
'-38.60242','-3.770237','RUA OITOCENTOS E QUARENTA E QUATRO'
'-38.6020003','-3.7699835','RUA OITOCENTOS E QUARENTA E SEIS'
'-38.6032444','-3.7704575','RUA OITOCENTOS E QUARENTA'
'-38.603443','-3.7689985','RUA OITOCENTOS E TRINTA E DOIS'
'-38.6041505','-3.770246','RUA OITOCENTOS E TRINTA E OITO'
'-38.603977','-3.769592','RUA OITOCENTOS E TRINTA E SEIS'
'-38.6030369','-3.7687485','RUA OITOCENTOS E TRINTA'
'-38.602687','-3.7684885','RUA OITOCENTOS E VINTE E OITO'
'-38.6023748','-3.768358','RUA OITOCENTOS E VINTE E SEIS'
'-38.5668458','-3.7215744','RUA OLAVO BILAC'
'-38.5564219','-3.7124505','RUA OLAVO DE ANDRADE'
'-38.4893218','-3.75821','RUA OLAVO LIMA'
'-38.494235','-3.7509495','RUA OLAVO OLIVEIRA ALBUQUERQUE'
'-38.54803','-3.7166645','RUA OLEGARIO MARIANO'
'-38.481518','-3.7256465','RUA OLGA BARROSO'
'-38.4808531','-3.7260475','RUA OLGA BARROZO'
'-38.5632467','-3.8045349','RUA OLGA ESPINDOLA'
'-38.5634351','-3.8108455','RUA OLIMPIA DE NORONHA'
'-38.607932','-3.8183735','RUA OLIMPIO BATISTA'
'-38.5602516','-3.8127445','RUA OLIMPIO DE NORONHA'
'-38.5600217','-3.7176243','RUA OLIMPIO DE PAIVA'
'-38.486041','-3.7595335','RUA OLIMPIO GALDINO DE SOUSA'
'-38.4818445','-3.8147155','RUA OLIMPIO LEITE'
'-38.5606849','-3.7174115','RUA OLIMPIO PAIVA'
'-38.523641','-3.8487875','RUA OLIMPIO RIBEIRO'
'','','RUA OLIVEIRA FILHO I'
'-38.4654375','-3.7240635','RUA OLIVEIRA FILHO'
'-38.4794741','-3.852697','RUA OLIVEIRA LEMOS'
'','','RUA OLIVEIRA MARTINS'
'-38.6092786','-3.776326','RUA OLIVEIRA SOBRINHO'
'-38.4744251','-3.7320889','RUA OLIVEIRA VIANA'
'-38.53346','-3.7374945','RUA OLIVIO CAMARA'
'-38.4670836','-3.786698','RUA OLYNTHO ARRUDA'
'-38.5900216','-3.7053905','RUA OMAR CARDOSO'
'-38.5650744','-3.7183595','RUA OMAR PAIVA'
'-38.4771821','-3.730366','RUA ONIX'
'-38.4855955','-3.791788','RUA ONOFRE SAMPAIO CAVALCANTE'
'-38.546793','-3.8069285','RUA ONZE DE DEZEMBRO'
'-38.5599076','-3.7156603','RUA ONZE DE JULHO'
'-38.5920119','-3.710341','RUA ONZE'
'-38.5235991','-3.821194','RUA OPALA'
'-38.546728','-3.79287','RUA OREGON'
'-38.5981684','-3.7513965','RUA ORIENTE'
'','','RUA ORLA MARITIMA'
'','','RUA ORLA MARITMA'
'-38.6198714','-3.7982974','RUA ORLANDO DIAS'
'-38.6268149','-3.7972068','RUA ORLANDO SILVA'
'-38.5717826','-3.832772','RUA ORQUIDEA VERDE'
'','','RUA ORQUIDEA'
'-38.58466','-3.735731','RUA OSASCO'
'-38.6059508','-3.7890705','RUA OSCAR ARARIPE'
'-38.5736704','-3.8102355','RUA OSCAR BENEVIDES'
'-38.5587925','-3.7608425','RUA OSCAR BEZERRA'
'-38.6014524','-3.7949339','RUA OSCAR BRESSANTO'
'-38.6063547','-3.7897175','RUA OSCAR FRANCA'
'-38.4930472','-3.8390815','RUA OSCAR LEITAO'
'-38.5616601','-3.7483705','RUA OSCAR LOPES'
'-38.5431517','-3.7225021','RUA OSCAR PEDREIRA'
'-38.5041865','-3.861123','RUA OSCAR ROMERO'
'-38.5270785','-3.8473985','RUA OSCARITO'
'-38.614678','-3.813378','RUA OSIA MONTENEGRO'
'-38.574259','-3.819003','RUA OSIMAR PEREIRA'
'-38.5818842','-3.7101442','RUA OSMANI'
'-38.5858173','-3.8339385','RUA OSMAR BALTAZAR SABOIA'
'-38.5983518','-3.8047395','RUA OSMAR LIMA'
'-38.477117','-3.726999','RUA OSMUNDO CAVALCANTE'
'-38.6031805','-3.8193215','RUA OSORIO CORREA'
'-38.5942615','-3.825396','RUA OSORIO CORREIA'
'-38.4883139','-3.7370345','RUA OSORIO PALMELA'
'-38.4883119','-3.7371155','RUA OSORIO PALMELLA'
'-38.574009','-3.7816185','RUA OSVALDO ARANHA'
'-38.4574965','-3.7417693','RUA OSVALDO ARAUJO'
'-38.5030721','-3.743962','RUA OSVALDO CRUZ'
'-38.5541586','-3.724465','RUA OSVALDO FIGUEIREDO'
'-38.5912731','-3.8271552','RUA OSVALDO LIMA'
'-38.4991617','-3.8456933','RUA OSVALDO PERY JUCA'
'-38.4810013','-3.8160373','RUA OSWALDO AGUIAR'
'-38.5734137','-3.7821315','RUA OSWALDO ARANHA'
'-38.4640394','-3.7450615','RUA OSWALDO ARAUJO'
'-38.498659','-3.7301425','RUA OSWALDO CRUZ'
'-38.5824825','-3.737737','RUA OTACILIO AMARAL'
'-38.5788195','-3.714057','RUA OTACILIO CARNEIRO'
'-38.5512312','-3.7568523','RUA OTACILIO LUCIANO'
'-38.441569','-3.7681095','RUA OTACILIO VERCOSA'
'-38.4683076','-3.7715375','RUA OTAVIO COSTA'
'-38.4760049','-3.7373725','RUA OTAVIO FERREIRA MACHADO'
'-38.5661539','-3.7935636','RUA OTAVIO FILOMENO'
'-38.5477501','-3.7351675','RUA OTAVIO JUSTA'
'-38.476487','-3.740627','RUA OTAVIO LOBO'
'-38.585781','-3.7185055','RUA OTAVIO PARANHOS'
'-38.4742705','-3.771954','RUA OTAVIO ROCHA'
'-38.542406','-3.7294415','RUA OTHON DE NOROES'
'-38.5061607','-3.8011041','RUA OTILIA CARVALHO'
'-38.539962','-3.7225305','RUA OTO DE ALENCAR'
'-38.4988174','-3.7493584','RUA OTONI FACANHA DE SA'
'-38.5729711','-3.7335975','RUA OURO BRANCO'
'-38.5805407','-3.8333205','RUA OUTEIRO'
'-38.5541795','-3.7743276','RUA OUTONO'
'-38.5697565','-3.8030465','RUA OVIDIO NOGUEIRA'
'-38.5567265','-3.7759085','RUA OXALA'
'-38.4757178','-3.8168913','RUA OZELIA PONTES'
'-38.5347559','-3.8334315','RUA OZELIR BELEM DE ORLANDA'
'-38.4864494','-3.736935','RUA OZORIO PALMELLA'
'-38.6039745','-3.7118585','RUA P'
'-38.5598279','-3.7649347','RUA PACAEMBU'
'-38.5438304','-3.7597185','RUA PACATUBA'
'-38.589354','-3.821182','RUA PACAVIRA'
'-38.5466085','-3.725096','RUA PACOTI'
'-38.5050364','-3.754586','RUA PACUJA'
'-38.5728055','-3.704886','RUA PADRE CICERO'
'-38.5404957','-3.7430075','RUA PADRE FRANCISCO PINTO'
'-38.5486745','-3.7291555','RUA PADRE FROTA'
'-38.5407856','-3.8121256','RUA PADRE GEOVANE'
'-38.5119461','-3.722822','RUA PADRE JUSTINO'
'-38.5065741','-3.8460108','RUA PADRE LUIS'
'-38.5053449','-3.742797','RUA PADRE VALDEVINO'
'-38.553368','-3.716741','RUA PAIOL'
'-38.565887','-3.7941595','RUA PAIS DE GALES'
'','','RUA PAISAGISTA'
'-38.5832606','-3.702758','RUA PAJE'
'-38.59416','-3.716881','RUA PALMACIA'
'-38.5678481','-3.8384748','RUA PALMEIRA'
'-38.5690374','-3.8402905','RUA PALMEIRAS'
'','','RUA PALMIRA'
'-38.5926073','-3.7363464','RUA PANAMA'
'-38.5997109','-3.7517708','RUA PANFILIA'
'-38.6007169','-3.7487266','RUA PANORAMA'
'-38.4756792','-3.8180918','RUA PANTANAL'
'-38.544921','-3.738265','RUA PAPI JUNIOR'
'','','RUA PAPOCO'
'-38.5690025','-3.7520045','RUA PARA'
'-38.5243627','-3.7309905','RUA PARACURU'
'-38.538106','-3.7825275','RUA PARAGUACU'
'-38.5668875','-3.7479015','RUA PARAGUAI'
'-38.5677194','-3.759531','RUA PARAIBA'
'-38.6291416','-3.7959005','RUA PARAISO LESTE'
'-38.6268475','-3.809186','RUA PARAISO VERDE'
'-38.4560176','-3.8072895','RUA PARAISO'
'-38.5118926','-3.838211','RUA PARAISOPOLIS'
'-38.5942831','-3.7153035','RUA PARAMBU'
'-38.5704576','-3.7603175','RUA PARANA'
'-38.5999864','-3.813006','RUA PARANAGUA'
'-38.567682','-3.830305','RUA PARANAI'
'-38.5783135','-3.7573865','RUA PARANAPANEMA'
'-38.580399','-3.749378','RUA PARANOA'
'','','RUA PARLAMENTARES'
'-38.5177723','-3.813476','RUA PARNAMIRIM'
'-38.517795','-3.7720345','RUA PARQUE AUGUSTO SEVERO'
'-38.575591','-3.824451','RUA PARQUE HUMARI'
'-38.5600455','-3.770092','RUA PARQUE IPIRANGA'
'-38.59016','-3.7068315','RUA PARQUE VILA VELHA I'
'-38.590333','-3.705947','RUA PARQUE VILA VELHA II'
'-38.599479','-3.7981385','RUA PARTICULAR'
'-38.4733305','-3.7338225','RUA PASCHOAL DE CASTRO ALVES'
'-38.4712079','-3.7351305','RUA PASCOAL DE CASTRO ALVES'
'-38.4749406','-3.7496935','RUA PASSEIO DAS GOIABEIRAS'
'-38.4684901','-3.7515021','RUA PASSEIO DOS CAJUEIROS'
'-38.6036378','-3.7552374','RUA PASSO FUNDO'
'-38.6175271','-3.7865345','RUA PATO BRANCO'
